index;OrderDate;Country;LineTotal;ProductName;ProductNumber;Class;Product_name;Size
4414;2011-10-31;US;1258.3767;Road-650 Red, 52;BK-R50R-52;L;Road-650 Red; 52
4416;2011-10-31;US;178.5808;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
4417;2011-10-31;US;838.9178;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
4420;2011-10-31;US;1258.3767;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
4421;2011-10-31;US;1677.8356;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
4425;2011-10-31;US;535.7424;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
4433;2011-10-31;US;838.9178;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
4438;2011-10-31;US;183.9382;LL Road Frame - Red, 62;FR-R38R-62;L;LL Road Frame - Red; 62
4440;2011-10-31;US;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
4442;2011-10-31;US;551.8146;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
4444;2011-10-31;US;367.8764;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
4445;2011-10-31;US;2516.7534;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
4451;2011-10-31;US;735.7528;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
4456;2011-10-31;US;1677.8356;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
4474;2011-10-31;US;1258.3767;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
4475;2011-10-31;US;838.9178;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
4484;2011-10-31;US;178.5808;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
4494;2011-10-31;US;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
4503;2011-10-31;US;1258.3767;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
4507;2011-10-31;US;551.8146;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
4520;2011-10-31;US;419.4589;Road-650 Black, 48;BK-R50B-48;L;Road-650 Black; 48
4523;2011-10-31;US;1258.3767;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
4527;2011-10-31;US;367.8764;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
4531;2011-10-31;US;183.9382;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
4532;2011-10-31;US;419.4589;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
4546;2011-10-31;US;2516.7534;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
4553;2011-10-31;US;419.4589;Road-650 Black, 48;BK-R50B-48;L;Road-650 Black; 48
4556;2011-10-31;US;735.7528;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
4574;2011-10-31;US;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
4583;2011-10-31;US;838.9178;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
4587;2011-10-31;US;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
4590;2011-10-31;US;2097.2945;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
4604;2011-10-31;US;419.4589;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
4608;2011-10-31;US;3355.6712;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
4615;2011-10-31;US;4194.589;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
4621;2011-10-31;US;838.9178;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
4626;2011-10-31;US;535.7424;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
4640;2011-10-31;US;144.202;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
4642;2011-10-31;US;28.8404;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
4667;2011-10-31;US;57.6808;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
4674;2011-10-31;US;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
4676;2011-10-31;US;57.6808;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
4682;2011-10-31;US;28.8404;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
4687;2011-10-31;US;86.5212;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
4691;2011-10-31;US;144.202;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
4695;2011-10-31;US;115.3616;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
4696;2011-10-31;US;115.3616;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
4697;2011-10-31;US;57.6808;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
4705;2011-10-31;US;28.8404;Long-Sleeve Logo Jersey, M;LJ-0192-M;L;Long-Sleeve Logo Jersey; M
4710;2011-10-31;US;28.5;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
4718;2011-10-31;US;34.2;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
4722;2011-10-31;US;5.7;Mountain Bike Socks, L;SO-B909-L;L;Mountain Bike Socks; L
4725;2011-10-31;US;5.7;Mountain Bike Socks, L;SO-B909-L;L;Mountain Bike Socks; L
4726;2011-10-31;US;28.5;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
4737;2011-10-31;US;5.1865;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
4747;2011-10-31;US;20.746;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
4765;2011-10-31;US;356.898;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
4766;2011-10-31;US;356.898;ML Road Frame - Red, 52;FR-R72R-52;M;ML Road Frame - Red; 52
4768;2011-10-31;US;1749.588;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
4771;2011-10-31;US;3499.176;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
4785;2011-10-31;US;356.898;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
4789;2011-10-31;US;1427.592;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
4802;2011-10-31;US;2624.382;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
4803;2011-10-31;US;713.796;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
4806;2011-10-31;US;2624.382;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
4810;2011-10-31;US;874.794;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
4817;2011-10-31;US;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
4819;2011-10-31;US;356.898;ML Road Frame - Red, 52;FR-R72R-52;M;ML Road Frame - Red; 52
4839;2011-10-31;US;356.898;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
4851;2011-10-31;US;4373.97;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
4859;2011-10-31;US;121.119;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
4862;2011-10-31;US;20.1865;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
4864;2011-10-31;US;60.5595;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
4865;2011-10-31;US;100.9325;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
4867;2011-10-31;US;100.9325;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
4877;2011-10-31;US;20.1865;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
4881;2011-10-31;US;214.6496;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
4883;2011-10-31;US;141.3055;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
4885;2011-10-31;US;121.119;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
4889;2011-10-31;US;40.373;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
4891;2011-10-31;US;20.1865;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
4893;2011-10-31;US;20.1865;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
4900;2011-10-31;US;40.373;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
4901;2011-10-31;US;60.5595;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
4915;2011-10-31;US;141.3055;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
4920;2011-10-31;US;40.373;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
4921;2011-11-01;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4922;2011-11-01;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4923;2011-11-01;AU;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
4924;2011-11-01;CA;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4925;2011-11-01;DE;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4928;2011-11-01;GB;699.0982;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
4926;2011-11-01;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4927;2011-11-01;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4929;2011-11-02;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4930;2011-11-02;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4931;2011-11-02;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4932;2011-11-02;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4933;2011-11-02;FR;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4934;2011-11-02;GB;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4935;2011-11-02;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4936;2011-11-02;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4937;2011-11-02;US;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
4938;2011-11-02;US;3399.99;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
4939;2011-11-03;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4940;2011-11-03;FR;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4941;2011-11-03;US;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
4942;2011-11-03;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4943;2011-11-03;US;699.0982;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
4944;2011-11-04;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4945;2011-11-04;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4946;2011-11-04;DE;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
4947;2011-11-04;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4948;2011-11-04;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4949;2011-11-04;US;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
4950;2011-11-05;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4951;2011-11-05;DE;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4952;2011-11-05;DE;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4953;2011-11-05;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4954;2011-11-05;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4955;2011-11-06;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4956;2011-11-06;AU;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
4957;2011-11-06;DE;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4958;2011-11-06;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4959;2011-11-06;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4960;2011-11-06;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4961;2011-11-07;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4962;2011-11-07;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4963;2011-11-07;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4964;2011-11-07;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4965;2011-11-07;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4966;2011-11-07;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4967;2011-11-07;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4968;2011-11-07;AU;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
4969;2011-11-07;AU;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
4970;2011-11-07;AU;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
4971;2011-11-07;CA;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4972;2011-11-07;CA;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
4976;2011-11-07;CA;699.0982;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
4977;2011-11-07;DE;699.0982;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
4973;2011-11-07;FR;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
4978;2011-11-07;FR;699.0982;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
4974;2011-11-07;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4975;2011-11-07;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4979;2011-11-07;US;699.0982;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
4980;2011-11-08;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4981;2011-11-08;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4982;2011-11-08;AU;3399.99;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
4983;2011-11-08;GB;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4984;2011-11-08;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4985;2011-11-09;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4986;2011-11-09;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4987;2011-11-10;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4988;2011-11-10;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4989;2011-11-10;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4990;2011-11-10;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
4991;2011-11-10;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4997;2011-11-10;FR;699.0982;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
4992;2011-11-10;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
4993;2011-11-10;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
4994;2011-11-10;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4995;2011-11-10;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
4996;2011-11-10;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4998;2011-11-11;GB;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
4999;2011-11-11;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5000;2011-11-11;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5001;2011-11-11;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5002;2011-11-12;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5003;2011-11-12;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5004;2011-11-12;CA;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
5005;2011-11-12;GB;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
5006;2011-11-12;GB;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
5007;2011-11-12;GB;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
5008;2011-11-12;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5009;2011-11-12;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5010;2011-11-12;US;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
5011;2011-11-12;US;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
5012;2011-11-12;US;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
5013;2011-11-13;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
5014;2011-11-13;AU;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
5015;2011-11-13;DE;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5016;2011-11-13;FR;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
5017;2011-11-13;GB;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5018;2011-11-14;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5019;2011-11-14;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5020;2011-11-14;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5021;2011-11-14;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5022;2011-11-14;DE;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5029;2011-11-14;DE;699.0982;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
5023;2011-11-14;GB;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5024;2011-11-14;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5025;2011-11-14;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5026;2011-11-14;US;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
5027;2011-11-14;US;3374.99;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
5028;2011-11-14;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5030;2011-11-15;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5031;2011-11-15;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5032;2011-11-15;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5033;2011-11-15;DE;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5034;2011-11-15;DE;3374.99;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
5035;2011-11-15;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5036;2011-11-15;US;699.0982;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
5037;2011-11-16;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
5038;2011-11-16;AU;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
5040;2011-11-16;AU;699.0982;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
5039;2011-11-16;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5041;2011-11-17;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5042;2011-11-17;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5043;2011-11-17;FR;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5044;2011-11-17;GB;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5045;2011-11-17;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5046;2011-11-17;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5047;2011-11-18;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5048;2011-11-18;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5049;2011-11-18;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5050;2011-11-18;AU;3374.99;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
5051;2011-11-18;AU;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
5058;2011-11-18;AU;699.0982;Road-650 Red, 52;BK-R50R-52;L;Road-650 Red; 52
5059;2011-11-18;AU;699.0982;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
5060;2011-11-18;AU;699.0982;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
5052;2011-11-18;CA;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5053;2011-11-18;FR;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5054;2011-11-18;GB;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5055;2011-11-18;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5056;2011-11-18;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5057;2011-11-18;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5061;2011-11-19;AU;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
5069;2011-11-19;AU;699.0982;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
5062;2011-11-19;DE;3374.99;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
5063;2011-11-19;FR;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5064;2011-11-19;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
5065;2011-11-19;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5066;2011-11-19;US;3374.99;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
5067;2011-11-19;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5068;2011-11-19;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5070;2011-11-20;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5071;2011-11-20;CA;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5072;2011-11-20;CA;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5077;2011-11-20;GB;699.0982;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
5073;2011-11-20;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5074;2011-11-20;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
5075;2011-11-20;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5076;2011-11-20;US;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
5078;2011-11-20;US;699.0982;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
5079;2011-11-20;US;699.0982;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
5080;2011-11-21;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5081;2011-11-21;CA;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5086;2011-11-21;DE;699.0982;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
5082;2011-11-21;GB;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5083;2011-11-21;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5084;2011-11-21;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
5085;2011-11-21;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5087;2011-11-22;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5088;2011-11-22;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5089;2011-11-22;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5090;2011-11-22;GB;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5091;2011-11-22;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5092;2011-11-22;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5093;2011-11-22;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
5094;2011-11-22;US;699.0982;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
5095;2011-11-23;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
5099;2011-11-23;AU;699.0982;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
5096;2011-11-23;CA;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
5097;2011-11-23;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
5098;2011-11-23;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
5100;2011-11-24;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
